area_type,availability,location,total_sqft,bath,balcony,price,bhk_size,price_per_sqft
Super built-up  Area,Ready To Move,Gottigere,1170.0,2.0,2.0,4000000.0,2,3418.803418803419
Super built-up  Area,Ready To Move,Marathahalli,2500.0,5.0,2.0,18100000.0,4,7240.0
Super built-up  Area,Ready To Move,Gubbalala,1100.0,2.0,2.0,4950000.0,2,4500.0
Super built-up  Area,18-Mar,Hulimavu,3560.0,5.0,3.0,31800000.0,4,8932.58426966292
Built-up  Area,18-Dec,Bommasandra Industrial Area,1160.0,2.0,1.0,3351000.0,2,2888.793103448276
Super built-up  Area,18-Jan,Varthur,1180.0,2.0,2.0,5500000.0,2,4661.016949152542
Super built-up  Area,21-Jan,Tumkur Road,1441.0,2.0,1.0,9500000.0,3,6592.64399722415
Super built-up  Area,Ready To Move,Channasandra Layout,1115.0,2.0,1.0,5000000.0,2,4484.304932735426
Super built-up  Area,Ready To Move,Yeshwanthpur,1825.0,3.0,2.0,14500000.0,3,7945.2054794520545
Carpet  Area,Ready To Move,Challaghatta,1489.0,2.0,0.0,10100000.0,2,6783.075889858966
Super built-up  Area,Ready To Move,Defence Colony,2800.0,4.0,3.0,36500000.0,4,13035.714285714286
Super built-up  Area,Ready To Move,Subramanyapura,1278.0,3.0,2.0,6271000.0,3,4906.885758998435
Super built-up  Area,Ready To Move,Hormavu,1065.0,2.0,1.0,5092000.0,2,4781.220657276996
Super built-up  Area,Ready To Move,Whitefield,1190.0,2.0,1.0,6400000.0,2,5378.151260504202
Super built-up  Area,22-Jun,Koramangala,1130.0,2.0,2.0,6300000.0,2,5575.221238938053
Super built-up  Area,18-Apr,Banashankari,1430.0,2.0,2.0,8780000.0,2,6139.8601398601395
Built-up  Area,Ready To Move,HRBR Layout,1900.0,3.0,1.0,9000000.0,4,4736.8421052631575
Super built-up  Area,Ready To Move,Sarjapur  Road,1104.0,2.0,1.0,3422000.0,2,3099.6376811594205
Super built-up  Area,Ready To Move,Begur Road,1240.0,2.0,2.0,4588000.0,2,3700.0
Built-up  Area,Ready To Move,Choodasandra,1140.0,2.0,2.0,6200000.0,2,5438.596491228071
Super built-up  Area,Ready To Move,Sarjapur,3508.0,6.0,2.0,42500000.0,4,12115.165336374002
Super built-up  Area,Ready To Move,KR Puram,1700.0,3.0,3.0,10500000.0,3,6176.470588235294
Super built-up  Area,18-Dec,Old Airport Road,2658.0,5.0,3.0,18900000.0,4,7110.609480812641
Super built-up  Area,Ready To Move,Canara Bank Colony,1600.0,2.0,1.0,9000000.0,3,5625.0
Super built-up  Area,Ready To Move,OMBR Layout,3400.0,4.0,2.0,27500000.0,4,8088.235294117647
Super built-up  Area,18-Apr,Reliaable Tranquil Layout,1508.0,3.0,1.0,7500000.0,3,4973.474801061008
Built-up  Area,18-Jan,Balagere,645.0,1.0,1.0,4100000.0,1,6356.589147286822
Super built-up  Area,Ready To Move,Hormavu,1046.0,2.0,1.0,6000000.0,2,5736.137667304015
Plot  Area,Ready To Move,Munnekollal,1200.0,8.0,3.0,23000000.0,10,19166.666666666668
Built-up  Area,Ready To Move,5th Block Jayanagar,1500.0,1.0,1.0,30000000.0,1,20000.0
Built-up  Area,Ready To Move,Mahalakshmi Puram,3000.0,6.0,3.0,30000000.0,6,10000.0
Super built-up  Area,18-May,Hosa Road,1079.0,2.0,1.0,3236999.9999999995,2,2999.9999999999995
Super built-up  Area,Ready To Move,Thubarahalli,975.0,2.0,1.0,5000000.0,2,5128.205128205128
Built-up  Area,Ready To Move,ISRO Layout,1050.0,2.0,1.0,5100000.0,2,4857.142857142857
Plot  Area,Ready To Move,HSR Layout,1200.0,9.0,0.0,35000000.0,9,29166.666666666668
Super built-up  Area,Ready To Move,"Jayanagar, ",1903.0,3.0,2.0,16500000.0,3,8670.520231213874
Built-up  Area,Ready To Move,Bommenahalli,1569.6,3.0,1.0,23200000.0,3,14780.835881753314
Super built-up  Area,Ready To Move,Asthagrama Layout,1200.0,2.0,2.0,3800000.0,2,3166.6666666666665
Super built-up  Area,Ready To Move,Avalahalli,2996.0,4.0,3.0,20000000.0,4,6675.567423230975
Built-up  Area,Ready To Move,Manayata Tech Park,3400.0,4.0,2.0,20000000.0,4,5882.35294117647
Plot  Area,Ready To Move,Whitefield,2000.0,4.0,1.0,31200000.0,4,15600.0
Plot  Area,Ready To Move,Jigani,1453.0,4.0,1.0,16000000.0,4,11011.699931176876
Super built-up  Area,Ready To Move,Parappana Agrahara,1092.0,2.0,2.0,4300000.0,2,3937.7289377289376
Super built-up  Area,Ready To Move,Hormavu,1400.0,2.0,0.0,7500000.0,2,5357.142857142857
Super built-up  Area,Ready To Move,Bommanahalli,1416.0,2.0,1.0,8500000.0,3,6002.824858757062
Built-up  Area,Ready To Move,ITI Layout,1602.0,2.0,1.0,7500000.0,3,4681.647940074907
Super built-up  Area,Ready To Move,Electronic City,1100.0,2.0,1.0,4100000.0,2,3727.2727272727275
Super built-up  Area,Ready To Move,Kothanur,1760.0,3.0,2.0,11000000.0,3,6250.0
Super built-up  Area,Ready To Move,Marathahalli,3800.0,4.0,3.0,23500000.0,4,6184.210526315789
Super built-up  Area,Ready To Move,Vasanthapura,1037.0,2.0,1.0,3628000.0,2,3498.553519768563
Super built-up  Area,Ready To Move,Yeshwanthpur,1384.0,2.0,2.0,7618000.000000001,3,5504.3352601156075
Super built-up  Area,22-Jan,Vajarahalli,551.0,1.0,1.0,3000000.0,1,5444.64609800363
Plot  Area,Ready To Move,Indira Nagar,2400.0,5.0,2.0,125000000.0,4,52083.333333333336
Plot  Area,Ready To Move,7th Phase JP Nagar,500.0,1.0,0.0,7000000.0,1,14000.0
Super built-up  Area,18-Apr,Sarjapur,900.0,2.0,2.0,2798000.0,2,3108.8888888888887
Plot  Area,Ready To Move,Anandapura,1415.0,2.0,1.0,7400000.0,3,5229.681978798587
Super built-up  Area,18-Mar,Rajarajesheari nagar,1400.0,2.0,1.0,4480000.0,2,3200.0
Plot  Area,Ready To Move,Devara Jeevanahalli,1300.0,4.0,1.0,5200000.0,7,4000.0
Built-up  Area,Ready To Move,Millers Road,2850.0,4.0,3.0,46000000.0,3,16140.350877192983
Built-up  Area,Ready To Move,Kudlu,1030.0,2.0,2.0,7500000.0,2,7281.553398058252
Built-up  Area,Ready To Move,Kambipura,883.0,2.0,1.0,3900000.0,2,4416.761041902605
Super built-up  Area,Ready To Move,Celebrity Paradise Layout,550.0,1.0,1.0,1600000.0,1,2909.090909090909
Super built-up  Area,Ready To Move,Anjanapura,1800.0,4.0,2.0,5500000.0,4,3055.5555555555557
Plot  Area,Ready To Move,Yemlur,10000.0,5.0,2.0,195000000.0,5,19500.0
Super built-up  Area,Ready To Move,Old Madras Road,1210.0,2.0,1.0,7700000.0,2,6363.636363636364
Plot  Area,Ready To Move,Vishveshwarya Layout,2000.0,3.0,0.0,9000000.0,4,4500.0
Super built-up  Area,21-Oct,Kanakpura Road,1100.0,3.0,1.0,5800000.0,3,5272.727272727273
Super built-up  Area,Ready To Move,Lavakusha Nagar,1780.0,3.0,1.0,10000000.0,3,5617.9775280898875
Plot  Area,Ready To Move,2nd Block Hbr Layout,950.0,5.0,2.0,5500000.0,5,5789.473684210527
Built-up  Area,Ready To Move,Panathur,1050.0,2.0,2.0,6000000.0,2,5714.285714285715
Super built-up  Area,Ready To Move,Hosur Road,1370.0,3.0,3.0,3836000.0,3,2800.0
Super built-up  Area,Ready To Move,Marathahalli,3951.0,4.0,3.0,23000000.0,4,5821.311060491015
Super built-up  Area,Ready To Move,Bellandur,2500.0,4.0,2.0,11200000.0,3,4480.0
Built-up  Area,Ready To Move,Sri Venkateshpura Layout,1050.0,2.0,1.0,4950000.0,2,4714.285714285715
Super built-up  Area,Ready To Move,Anjanapura,1843.0,3.0,1.0,8754000.0,3,4749.864351600651
Plot  Area,Ready To Move,3rd Block Banashankari,1200.0,4.0,1.0,17500000.0,4,14583.333333333334
Super built-up  Area,Ready To Move,Somasundara Palya,1186.0,2.0,1.0,7600000.0,2,6408.0944350758855
Super built-up  Area,18-Aug,Haralur Road,560.0,1.0,1.0,4500000.0,1,8035.714285714285
Plot  Area,Ready To Move,Mahalakshmi Layout,1200.0,3.0,1.0,16000000.0,4,13333.333333333334
Super built-up  Area,20-Jan,Yelahanka,1823.0,3.0,2.0,10300000.0,3,5650.027427317608
Built-up  Area,Ready To Move,Rajasree Layout,1310.0,3.0,3.0,9000000.0,3,6870.229007633588
Super built-up  Area,Ready To Move,Varthur,1520.0,2.0,2.0,6000000.0,3,3947.3684210526317
Super built-up  Area,18-Jul,Bhoganhalli,1610.0,3.0,1.0,7403000.0,3,4598.1366459627325
Plot  Area,18-Aug,Whitefield,1500.0,3.0,1.0,7856999.999999999,3,5237.999999999999
Super built-up  Area,Ready To Move,LB Shastri Nagar,1400.0,2.0,2.0,8000000.0,3,5714.285714285715
Super built-up  Area,Ready To Move,HRBR Layout,1625.0,3.0,2.0,12000000.0,3,7384.615384615385
Plot  Area,Ready To Move,Chikkalasandra,1500.0,5.0,3.0,26500000.0,5,17666.666666666668
Built-up  Area,Ready To Move,Hessarghatta,900.0,2.0,1.0,2400000.0,2,2666.6666666666665
Built-up  Area,Ready To Move,Talaghattapura,1100.0,2.0,0.0,3200000.0,2,2909.090909090909
Super built-up  Area,Ready To Move,Bannerghatta Road,1000.0,2.0,1.0,5000000.0,2,5000.0
Super built-up  Area,18-Dec,Old Airport Road,2774.0,4.0,3.0,19700000.0,4,7101.658255227109
Super built-up  Area,Ready To Move,Yeshwanthpur,994.0,2.0,0.0,5467000.0,1,5500.0
Super built-up  Area,Ready To Move,Kaggadasapura,1455.0,3.0,3.0,7500000.0,3,5154.639175257732
Plot  Area,Ready To Move,Chandapura,1200.0,3.0,1.0,7900000.0,5,6583.333333333333
Built-up  Area,Ready To Move,Lakshminarayana Pura,1172.0,2.0,1.0,7500000.0,2,6399.317406143345
Super built-up  Area,Ready To Move,Hennur,1935.0,3.0,2.0,10200000.0,3,5271.3178294573645
Super built-up  Area,Ready To Move,Rachenahalli,1856.0,3.0,3.0,10600000.0,3,5711.206896551724
Super built-up  Area,Ready To Move,Old Airport Road,2392.0,3.0,2.0,24900000.0,3,10409.69899665552
Super built-up  Area,Ready To Move,Uttarahalli,900.0,2.0,2.0,3500000.0,2,3888.8888888888887
Built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1757.0,3.0,3.0,9800000.0,3,5577.689243027889
Super built-up  Area,Ready To Move,Kudlu,1027.0,2.0,2.0,4400000.0,2,4284.323271665044
Super built-up  Area,Ready To Move,Whitefield,1626.0,3.0,3.0,8500000.0,3,5227.552275522755
Super built-up  Area,Ready To Move,Dr Shivarama Karantha Nagar,1200.0,2.0,1.0,5400000.0,2,4500.0
Super built-up  Area,19-Dec,Hoodi,1559.0,3.0,1.0,8155000.0,3,5230.917254650417
Super built-up  Area,Ready To Move,Amruthahalli,1190.0,2.0,2.0,5000000.0,2,4201.680672268908
Super built-up  Area,Ready To Move,KR Puram,1200.0,2.0,1.0,7200000.0,2,6000.0
Super built-up  Area,Ready To Move,Harlur,1174.0,2.0,1.0,7400000.0,2,6303.236797274276
Built-up  Area,Ready To Move,Kanakpura Road,1140.0,2.0,1.0,6500000.0,2,5701.754385964912
Built-up  Area,Ready To Move,Vibuthipura,1603.0,2.0,0.0,12500000.0,3,7797.878976918279
Super built-up  Area,Ready To Move,Subramanyapura,1278.0,3.0,2.0,7000000.0,3,5477.308294209703
Super built-up  Area,Ready To Move,Krishna Reddy Layout,2180.0,3.0,2.0,28500000.0,3,13073.394495412844
Super built-up  Area,Ready To Move,Banashankari Stage III,1085.0,2.0,1.0,5000000.0,2,4608.294930875576
Super built-up  Area,19-Jun,Whitefield,1195.0,2.0,1.0,6136000.0,2,5134.728033472803
Plot  Area,Ready To Move,Kamakshipalya,450.0,1.0,0.0,3000000.0,1,6666.666666666667
Super built-up  Area,19-Jan,Rajaji Nagar,6500.0,5.0,2.0,140000000.0,4,21538.46153846154
Super built-up  Area,Ready To Move,Attibele,550.0,1.0,1.0,1150000.0,1,2090.909090909091
Super built-up  Area,Ready To Move,Kenchenahalli,1165.0,2.0,2.0,4500000.0,2,3862.6609442060085
Super built-up  Area,Ready To Move,1st Stage Indira Nagar,3000.0,4.0,2.0,30100000.0,4,10033.333333333334
Super built-up  Area,Ready To Move,Kanakpura Road,1452.0,3.0,3.0,6000000.0,3,4132.231404958678
Super built-up  Area,18-Jan,Sarjapur  Road,702.0,1.0,1.0,5200000.0,1,7407.407407407408
Super built-up  Area,Ready To Move,Banashankari,1020.0,2.0,1.0,4283000.0,2,4199.019607843137
Super built-up  Area,18-May,Devanahalli,1340.0,2.0,1.0,6500000.0,2,4850.746268656716
Super built-up  Area,18-Apr,Marathahalli,1125.0,2.0,1.0,5480000.0,2,4871.111111111111
Super built-up  Area,Ready To Move,JCR Layout,1160.0,2.0,1.0,4053000.0,2,3493.9655172413795
Built-up  Area,Ready To Move,Vidyaranyapura,1050.0,2.0,1.0,5000000.0,2,4761.9047619047615
Super built-up  Area,19-Dec,JP Nagar,1960.0,3.0,1.0,13800000.0,3,7040.816326530612
Built-up  Area,Ready To Move,Ganga Nagar,1200.0,3.0,2.0,5200000.0,2,4333.333333333333
Plot  Area,Ready To Move,Judicial Layout,1200.0,4.0,1.0,22000000.0,3,18333.333333333332
Super built-up  Area,18-Dec,Old Airport Road,3496.0,4.0,2.0,26200000.0,4,7494.279176201373
Super built-up  Area,Ready To Move,Electronic City,975.0,2.0,1.0,3200000.0,2,3282.051282051282
Super built-up  Area,Ready To Move,Kudlu,1700.0,3.0,3.0,12500000.0,3,7352.941176470588
Built-up  Area,Ready To Move,8th Phase JP Nagar,1800.0,4.0,0.0,23000000.0,4,12777.777777777777
Plot  Area,Ready To Move,Madavara,612.0,3.0,0.0,4700000.0,4,7679.738562091503
Built-up  Area,Ready To Move,Brooke Bond First Cross,1275.0,2.0,3.0,6900000.0,2,5411.764705882353
Built-up  Area,Ready To Move,Yeshwanthpur,650.0,1.0,0.0,4000000.0,1,6153.846153846154
Super built-up  Area,Ready To Move,Kasavanhalli,1495.0,2.0,2.0,11000000.0,2,7357.859531772575
Super built-up  Area,Ready To Move,Hebbal,1200.0,2.0,2.0,4800000.0,2,4000.0
Plot  Area,Ready To Move,Sarjapura - Attibele Road,3750.0,6.0,2.0,29500000.0,5,7866.666666666667
Super built-up  Area,19-Mar,Hennur Road,1679.0,3.0,2.0,9486000.0,3,5649.791542584872
Super built-up  Area,Ready To Move,Kaval Byrasandra,1450.0,3.0,2.0,7500000.0,3,5172.413793103448
Super built-up  Area,18-Nov,Balagere,1210.0,2.0,1.0,8200000.0,2,6776.859504132231
Super built-up  Area,18-May,Dwaraka Nagar,1300.0,2.0,1.0,5100000.0,3,3923.076923076923
Super built-up  Area,Ready To Move,Judicial Layout,1165.0,2.0,1.0,4961000.0,2,4258.369098712446
Super built-up  Area,Ready To Move,Keshava Nagar,1623.0,3.0,3.0,15500000.0,3,9550.215650030807
Super built-up  Area,Ready To Move,Channasandra,1115.0,2.0,1.0,3579999.9999999995,2,3210.7623318385645
Super built-up  Area,Ready To Move,BTM Layout,450.0,1.0,1.0,2000000.0,1,4444.444444444444
Super built-up  Area,18-Apr,Electronics City Phase 1,1170.0,2.0,1.0,6200000.0,2,5299.145299145299
Built-up  Area,Ready To Move,KR Puram,2065.0,4.0,0.0,24800000.0,4,12009.685230024214
Built-up  Area,Ready To Move,Marathahalli,1700.0,3.0,2.0,12600000.0,3,7411.764705882353
Plot  Area,Ready To Move,Uttarahalli,1080.0,5.0,2.0,16000000.0,6,14814.814814814816
Super built-up  Area,Ready To Move,Malleshpalya,1245.0,2.0,1.0,5500000.0,2,4417.6706827309235
Built-up  Area,19-Dec,Kanakapura,1017.0,2.0,1.0,6600000.0,2,6489.675516224189
Plot  Area,Ready To Move,7th Phase JP Nagar,650.0,6.0,2.0,8000000.0,6,12307.692307692309
Super built-up  Area,18-Mar,Sarjapur  Road,1242.0,2.0,1.0,7500000.0,2,6038.647342995169
Super built-up  Area,18-Mar,Yelahanka,1792.0,3.0,1.0,10400000.0,3,5803.571428571428
Super built-up  Area,18-Aug,Garebhavipalya,1275.0,3.0,2.0,5500000.0,3,4313.725490196079
Plot  Area,Ready To Move,8th Phase JP Nagar,1200.0,6.0,1.0,26000000.0,6,21666.666666666668
Plot  Area,Ready To Move,7th Block Jayanagar,2400.0,3.0,0.0,40800000.0,3,17000.0
Super built-up  Area,Ready To Move,Electronic City,605.0,1.0,1.0,2200000.0,1,3636.3636363636365
Plot  Area,Ready To Move,HBR Layout,1200.0,4.0,2.0,11500000.0,4,9583.333333333334
Super built-up  Area,18-Dec,Electronics City Phase 1,1450.0,3.0,2.0,7900000.0,3,5448.275862068966
Plot  Area,Ready To Move,Bommenahalli,1232.0,3.0,1.0,9600000.0,3,7792.207792207792
Plot  Area,Ready To Move,Laggere,1800.0,5.0,0.0,7000000.0,5,3888.8888888888887
Built-up  Area,Ready To Move,Sidedahalli,900.0,1.0,1.0,5230000.0,1,5811.111111111111
Super built-up  Area,Ready To Move,Kaggadasapura,1200.0,2.0,2.0,4000000.0,2,3333.3333333333335
Super built-up  Area,Ready To Move,Kadugodi,2100.0,3.0,2.0,20400000.0,4,9714.285714285714
Super built-up  Area,18-Aug,Uttarahalli,1065.0,2.0,1.0,4260000.0,2,4000.0
Super built-up  Area,Ready To Move,AGS Layout,1075.0,2.0,1.0,4838000.0,2,4500.46511627907
Plot  Area,Ready To Move,Anand Nagar,1508.0,5.0,2.0,24000000.0,6,15915.119363395226
Super built-up  Area,Ready To Move,Lake City,780.0,2.0,1.0,3100000.0,2,3974.358974358974
Super built-up  Area,18-Oct,Ramagondanahalli,1910.0,3.0,2.0,15000000.0,3,7853.4031413612565
Built-up  Area,Ready To Move,Cox Town,1280.0,2.0,1.0,12000000.0,2,9375.0
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1530.0,3.0,2.0,6400000.0,3,4183.006535947712
Built-up  Area,Ready To Move,Bhoganhalli,2439.0,5.0,2.0,17000000.0,4,6970.069700697007
Super built-up  Area,Ready To Move,Varsova Layout,1088.0,2.0,2.0,4350000.0,2,3998.1617647058824
Super built-up  Area,18-Dec,Raja Rajeshwari Nagar,1587.0,3.0,1.0,7380000.0,3,4650.283553875236
Built-up  Area,Ready To Move,Kaggadasapura,1045.0,2.0,2.0,5500000.0,2,5263.1578947368425
Super built-up  Area,Ready To Move,Yelahanka,1304.0,2.0,1.0,6997000.0,2,5365.79754601227
Super built-up  Area,Ready To Move,Whitefield,1100.0,2.0,2.0,6500000.0,2,5909.090909090909
Super built-up  Area,18-May,Hennur Road,1482.0,2.0,1.0,6890000.000000001,3,4649.122807017545
Built-up  Area,18-Mar,Devanahalli,2125.0,3.0,1.0,10700000.0,3,5035.294117647059
Super built-up  Area,Ready To Move,Varthur,1000.0,4.0,0.0,6500000.0,5,6500.0
Super built-up  Area,Ready To Move,Parappana Agrahara,1194.0,2.0,2.0,4500000.0,2,3768.8442211055276
Super built-up  Area,Ready To Move,Kengeri,1200.0,2.0,3.0,4200000.0,2,3500.0
Super built-up  Area,Ready To Move,Volagerekallahalli,1070.0,2.0,2.0,3299000.0,2,3083.177570093458
Super built-up  Area,Ready To Move,Whitefield,1100.0,2.0,1.0,4650000.0,2,4227.272727272727
Built-up  Area,Ready To Move,Whitefield,1270.0,2.0,2.0,6500000.0,3,5118.110236220473
Super built-up  Area,Ready To Move,Marasandra,1000.0,2.0,1.0,3100000.0,2,3100.0
Super built-up  Area,Ready To Move,Vittasandra,1246.0,2.0,1.0,6900000.0,2,5537.720706260032
Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,1529.0,3.0,3.0,5177000.0,3,3385.8731196860695
Super built-up  Area,Ready To Move,Thanisandra,1185.0,2.0,2.0,4200000.0,2,3544.3037974683543
Super built-up  Area,Ready To Move,Gubbalala,1060.0,2.0,1.0,4600000.0,2,4339.622641509434
Super built-up  Area,Ready To Move,Ananth Nagar,1319.0,3.0,1.0,3775000.0,3,2862.016679302502
Super built-up  Area,Ready To Move,Kaikondrahalli,991.0,2.0,0.0,6400000.0,2,6458.123107971745
Super built-up  Area,Ready To Move,Thanisandra,662.0,1.0,0.0,3800000.0,1,5740.181268882176
Built-up  Area,Ready To Move,Nandini Layout,1200.0,2.0,1.0,11000000.0,2,9166.666666666666
Plot  Area,18-Apr,tc.palya,1400.0,2.0,1.0,7800000.0,3,5571.428571428572
Super built-up  Area,Ready To Move,Talaghattapura,1575.0,3.0,2.0,8000000.0,3,5079.3650793650795
Plot  Area,Ready To Move,Hosakerehalli,600.0,2.0,0.0,6500000.0,2,10833.333333333334
Plot  Area,Ready To Move,Electronic City,717.0,5.0,1.0,7800000.0,5,10878.661087866109
Super built-up  Area,Ready To Move,Ananth Nagar,1319.0,3.0,1.0,4200000.0,3,3184.230477634572
Plot  Area,Ready To Move,Brookefield,2000.0,3.0,2.0,30000000.0,3,15000.0
Plot  Area,Ready To Move,9th Phase JP Nagar,600.0,3.0,2.0,8500000.0,3,14166.666666666666
Super built-up  Area,Ready To Move,Electronics City Phase 1,940.0,2.0,1.0,4800000.0,2,5106.382978723404
Plot  Area,Ready To Move,Kodigehalli,500.0,1.0,0.0,5500000.0,2,11000.0
Super built-up  Area,Ready To Move,Bharathi Nagar,1349.0,2.0,2.0,5670000.0,2,4203.113417346182
Built-up  Area,18-Jun,Whitefield,3117.0,3.0,2.0,26100000.0,3,8373.435996150145
Super built-up  Area,Ready To Move,HSR Layout,1844.0,3.0,3.0,9500000.0,3,5151.843817787419
Super built-up  Area,Ready To Move,Sarjapur  Road,2275.0,4.0,2.0,18500000.0,3,8131.868131868132
Super built-up  Area,18-Jul,Bannerghatta,2895.5,3.0,2.0,24600000.0,4,8495.941978932828
Super built-up  Area,18-Aug,Varthur Road,1140.0,2.0,2.0,4911000.0,2,4307.894736842105
Plot  Area,Ready To Move,Banjara Layout,900.0,3.0,1.0,7900000.0,3,8777.777777777777
Super built-up  Area,Ready To Move,Jaya Mahal layout,2648.0,3.0,3.0,23800000.0,3,8987.915407854985
Plot  Area,Ready To Move,Judicial Layout,5400.0,4.0,2.0,70000000.0,5,12962.962962962964
Super built-up  Area,Ready To Move,Banashankari,1372.0,2.0,2.0,4802000.0,3,3500.0
Built-up  Area,Ready To Move,Sanne Amanikere,1455.0,2.0,1.0,4500000.0,3,3092.783505154639
Super built-up  Area,Ready To Move,Hebbal,1100.0,2.0,2.0,3800000.0,2,3454.5454545454545
Super built-up  Area,22-Jan,Vajarahalli,1475.0,3.0,1.0,8000000.0,3,5423.728813559322
Super built-up  Area,18-Apr,Nagavarapalya,1788.0,3.0,1.0,16400000.0,3,9172.259507829978
Super built-up  Area,18-Aug,Kudlu Gate,1850.0,3.0,2.0,12000000.0,3,6486.486486486487
Super built-up  Area,Ready To Move,Marathahalli,1315.0,2.0,2.0,6000000.0,3,4562.737642585551
Super built-up  Area,Ready To Move,Brooke Bond First Cross,1721.0,3.0,2.0,9300000.0,3,5403.834979662986
Super built-up  Area,17-Nov,Sonnenahalli,1059.0,2.0,1.0,6200000.0,2,5854.579792256846
Built-up  Area,Ready To Move,Kadubeesanahalli,1184.0,2.0,1.0,5500000.0,2,4645.27027027027
Plot  Area,Ready To Move,Yelahanka,1400.0,5.0,2.0,17500000.0,7,12500.0
Super built-up  Area,Ready To Move,Koramangala,2223.0,3.0,2.0,30000000.0,3,13495.27665317139
Built-up  Area,Ready To Move,Kodbisanhalli,1480.0,3.0,2.0,7500000.0,3,5067.5675675675675
Super built-up  Area,Ready To Move,Kodigehalli,635.0,1.0,1.0,2800000.0,2,4409.4488188976375
Plot  Area,Ready To Move,BEML Layout,2400.0,2.0,1.0,22800000.0,2,9500.0
Built-up  Area,Ready To Move,JP Nagar,1500.0,2.0,0.0,8700000.0,4,5800.0
Super built-up  Area,18-May,Hosa Road,1143.0,2.0,1.0,3420000.0000000005,2,2992.125984251969
Plot  Area,Ready To Move,Sarjapur  Road,3200.0,4.0,1.0,35000000.0,4,10937.5
Plot  Area,20-Jul,Kanakpura Road,3170.0,4.0,3.0,25000000.0,4,7886.435331230284
Built-up  Area,Ready To Move,Vaishnavi Layout,4800.0,4.0,3.0,42000000.0,4,8750.0
Super built-up  Area,Ready To Move,Kothannur,1485.0,2.0,2.0,5940000.0,3,4000.0
Super built-up  Area,Ready To Move,Rajaji Nagar,1640.0,3.0,2.0,25100000.0,3,15304.878048780487
Super built-up  Area,Ready To Move,Hennur,1655.0,2.0,1.0,7050000.0,3,4259.818731117824
